pertSize,reactionTime,initialResponse
-150,1.39000156914699,1
200,2.50199702405371,-1
0,7.17400119459489,1
-100,4.92799804687093,1
50,7.180999147291,1
-300,3.3779950871467,1
0,6.04299797034037,1
-25,7.5619927924854,-1
300,2.17800251245353,-1
150,3.46299696314236,-1
-200,2.82899398147856,1
-50,6.17299701464071,1
25,4.99299498677283,1
100,4.69999941587594,-1
150,3.39999889886531,-1
-200,3.57899461936904,1
0,7.18099947666633,1
100,5.34100237106759,-1
-50,2.64900213646615,1
300,3.14199404263491,-1
0,6.91799377512507,-1
25,5.73199384749023,-1
-300,4.329997947214,1
-150,3.91600101398944,1
200,3.1389929201614,-1
50,6.61999578023097,-1
-25,4.61599339985696,1
-100,2.60000037837017,1
-150,1.8839952039707,1
