pertSize,reactionTime,initialResponse
-150,1.13800694132078,1
200,2.41299967789382,-1
0,2.31300117421051,1
-100,2.29999885618599,1
50,3.00200191664771,-1
-300,2.08100229311094,1
0,6.31600671660999,-1
-25,5.67499904465512,1
300,1.77299929988658,-1
150,3.92000356077915,-1
-200,1.05100116145331,1
-50,3.86999929964804,1
25,5.0349995044453,-1
100,3.07000585436617,-1
150,2.83299871218333,-1
-200,1.49800661361223,1
0,3.14000177419075,1
100,2.9119986194346,-1
-50,5.6720031466466,1
300,2.48499848032225,-1
0,3.59000703490165,-1
25,2.57000045263703,1
-300,1.59400643253321,1
-150,1.9659971837973,1
200,1.86100400042778,-1
50,3.22600462567789,-1
-25,2.07500222075032,1
-100,2.20900249350234,1
-150,1.95400080406398,1
