pertSize,reactionTime,initialResponse
150,1.922001163,-1
300,1.289006953,-1
-25,2.917006096,1
0,3.174001724,-1
-300,0.767004866,1
50,3.703005168,1
-100,2.027000687,1
0,4.220002381,1
200,1.64300595,-1
-150,2.950009253,1
-100,2.593003635,-1
-25,4.850005607,-1
50,2.734004697,-1
200,4.960001579,-1
-150,3.152006649,1
-300,0.761006616,1
25,7.795006049,-1
0,3.605999774,-1
300,1.200009211,-1
-50,3.061004343,1
100,2.476999937,-1
0,0.023999956,-1
-200,0.921003946,1
150,2.19700048,1
100,2.830005116,-1
150,6.175006955,1
