pertSize,reactionTime,initialResponse
100,1.55299981510325,-1
25,4.95999522518832,-1
-50,3.48899117696419,1
-200,1.86999188840127,1
150,1.4989916362756,-1
300,2.59099841928401,-1
-25,2.29899615943577,1
0,4.37099492204288,1
-300,0.622995442863612,1
50,2.79600011372531,-1
-100,2.2329992330051,1
0,6.95299849247385,1
200,1.49199659562146,-1
-150,0.881995218034717,1
-100,2.10399860715552,1
-25,3.60899306976353,1
50,2.88199781000731,-1
200,2.74899901830941,-1
-150,0.791000941397215,1
-300,0.835994231580116,1
25,3.61099700402701,-1
0,7.74899459636072,1
300,0.748996057627664,-1
-50,5.61099181389727,1
100,2.84099621915811,-1
0,4.14300067698787,1
-200,1.81099416971119,1
150,3.88600034725823,-1
100,3.55499913227686,-1
