pertSize,reactionTime,initialResponse
100,2.01300011014973,-1
25,4.60099813413399,1
-50,3.42900173210364,1
-200,2.21900123821979,1
150,1.64099652564619,-1
300,1.52399967861129,-1
-25,7.83100082039891,1
0,5.25299890254973,-1
-300,0.673993924370734,1
50,4.18299241577915,-1
-100,3.52900170969951,1
0,3.94599610364821,-1
200,1.72600131689978,-1
-150,2.06199636816746,1
-100,3.35999851762608,1
-25,3.51799329208734,1
50,4.99099896788539,-1
200,0.94100090849679,-1
-150,2.14799636340467,1
-300,0.863997980952263,1
25,3.52999484442989,1
0,5.09799708711216,-1
300,0.829000193829415,-1
-50,3.59099923884787,1
100,1.65799828874879,-1
0,5.80199484180775,-1
-200,0.682998352160212,1
150,0.792996310949093,-1
100,4.8299993728433,-1
