pertSize,reactionTime,initialResponse
-150,4.4940017724075,1
200,1.41400087344664,-1
0,3.42800419390551,1
-100,6.31800616538385,1
50,4.72200671077007,-1
-300,2.34100352728274,1
0,2.16500811684091,-1
-25,7.16300067055272,-1
300,2.11900354039972,-1
150,1.67999982011679,-1
-200,1.63600432276871,1
-50,NaN,NaN
25,4.44100808072108,-1
100,2.17200695121574,-1
150,3.58000747275219,-1
-200,7.11200335657486,1
0,6.62800156557932,-1
100,1.25800779915153,-1
-50,6.53899975860259,1
300,1.57400008320838,-1
0,3.56100613319722,-1
25,6.85000278436928,-1
-300,1.69600602352875,1
-150,1.72199967742199,1
200,1.41500531673228,-1
50,2.33800441849598,-1
-25,6.40600023853767,1
-100,8.1200011602632,-1
-150,3.79300833011075,-1
