pertSize,reactionTime,initialResponse
-150,1.22999392294878,-1
200,0.985999602911761,-1
0,1.88700219595194,-1
-100,0.987995537994721,1
50,3.48999723684392,-1
-300,0.593993060349021,1
0,1.63599743616214,1
-25,2.77099813079258,-1
300,1.18499296760274,-1
150,1.12999404835136,-1
-200,6.03599705278612,1
-50,2.34100214480713,1
25,3.80699966000975,-1
100,5.46499338471767,-1
150,1.58400132679526,-1
-200,0.309993566508638,1
0,2.44000051068724,-1
100,2.93499878764123,-1
-50,6.84299699103576,-1
300,2.17699572347919,-1
0,2.71299845528119,-1
25,2.30999403703026,-1
-300,0.459001292343601,1
-150,0.973993722676823,1
200,0.436998588316783,1
50,2.32199346017296,-1
-25,7.54899782132998,1
-100,2.19700024127815,-1
-150,1.82799783074734,1
