pertSize,reactionTime,initialResponse
100,3.02500036942365,-1
25,0.908004375218297,-1
-50,0.756004341717926,1
-200,0.514008711215865,1
150,0.88100055288669,-1
300,0.792000363820989,-1
-25,1.64900577258959,-1
0,5.42300891506602,-1
-300,0.363000692959758,1
50,3.97200264620187,1
-100,2.72000456439855,1
0,2.54900493597961,1
200,1.61600160252419,-1
-150,1.38600616895565,1
-100,1.199001490706,-1
-25,2.6730071426573,1
50,3.98500555276405,1
200,1.96000133633061,-1
-150,1.30000035679404,1
-300,1.13700659668393,1
25,2.16200368439604,-1
0,3.07700587940053,1
300,0.718008298630593,-1
-50,3.72400332117104,1
100,1.31100260162202,-1
0,4.53200722133624,-1
-200,1.33400486266328,1
150,1.44900544166012,-1
100,2.1540046359296,-1
