pertSize,reactionTime,initialResponse
100,2.5699997001866,-1
25,6.07399931144755,-1
-50,4.1509910277091,-1
-200,3.18099552547937,1
150,3.71499170779862,-1
300,1.31999683976028,-1
-25,5.07499941110291,-1
0,4.3289913235858,1
-300,0.531995173812902,1
50,4.00900039898988,-1
-100,1.57599493586895,1
0,2.81999508249282,1
200,2.41199806797522,-1
-150,1.91300048791891,1
-100,2.09499580967531,1
-25,4.02199988627399,1
50,4.88199256050575,1
200,1.38599799239455,-1
-150,3.08799651181471,1
-300,1.73899700390757,1
25,5.53999493538868,1
0,3.23199240434042,-1
300,2.34899148857221,-1
-50,3.80899385738303,-1
100,3.36499461018684,-1
0,2.40699740505079,1
-200,2.18399254250107,1
150,3.78099231982196,-1
100,2.26999847912521,-1
