pertSize,reactionTime,initialResponse
-150,1.18799416541879,1
200,2.55799945366016,-1
0,4.16599436688557,1
-100,2.1750019571773,1
50,1.85400038337684,-1
-300,0.544995600699622,1
0,3.07499570107029,1
-25,4.63200062632677,-1
300,0.704002953047166,-1
150,0.968001829147397,-1
-200,0.430000814558298,1
-50,2.72200025129132,1
25,3.29100044417282,-1
100,1.36000347518711,-1
150,1.06399461888941,-1
-200,0.651000269412179,1
0,2.79099609923287,1
100,2.64300036012719,-1
-50,2.36300189149188,1
300,1.02300105070753,-1
0,2.69200251268921,1
25,5.29600110220781,1
-300,0.609999683976639,1
-150,2.29099612557911,1
200,1.17999904727913,-1
50,7.42899998652865,1
-25,4.84799990892498,1
-100,1.64100068974221,1
-150,1.5650039807515,1
