pertSize,reactionTime,initialResponse
-150,2.29500031197676,1
200,1.88800629258185,-1
0,2.77200720656401,-1
-100,1.55700840294594,1
50,1.89800592935353,-1
-300,0.553001164204034,1
0,2.6090056963003,1
-25,5.70900325918774,1
300,1.97500577723986,-1
150,2.5200016014569,-1
-200,1.06700122249458,1
-50,3.25000881910819,1
25,3.97700053537119,-1
100,2.67600308287365,-1
150,1.64300313139393,-1
-200,1.06700338733208,1
0,4.76100623547973,1
100,2.07300183475309,-1
-50,3.84999957562104,1
300,1.74000163817982,-1
0,3.29200311839668,-1
25,6.68000152433524,-1
-300,1.64900368500093,1
-150,1.89999948609329,1
200,2.45500152552268,-1
50,2.80400554466178,-1
-25,2.55100718605536,1
-100,2.41800117004459,1
-150,0.901001460319094,1
