pertSize,reactionTime,initialResponse
100,1.38799948012456,-1
25,2.50899365961232,-1
-50,5.29499303400371,-1
-200,1.16799679243559,1
150,1.53399582480779,-1
300,1.6509970730549,-1
-25,3.06099324345269,1
0,2.51099696755409,1
-300,0.852995746252418,1
50,3.32099636030034,-1
-100,3.45899316000578,1
0,3.03199873137055,-1
200,3.94599969231786,-1
-150,1.35099385428475,1
-100,2.26199242555595,1
-25,2.49699895417143,1
50,3.89399194585712,-1
200,1.47799527752068,-1
-150,1.22199878787796,1
-300,1.24999481951818,1
25,1.89199837052729,-1
0,3.66300023126678,-1
300,1.49100026785891,-1
-50,2.73400091063377,1
100,2.14799473834137,-1
0,4.75699301600253,1
-200,0.952992695209105,1
150,3.80199406540487,-1
100,2.61399440824607,-1
