pertSize,reactionTime,initialResponse
100,1.61699025297276,-1
25,4.76999945438001,-1
-50,5.05699533748702,1
-200,3.18899488425086,1
150,4.18299155712157,-1
300,1.82199927425245,-1
-25,3.16199388682435,1
0,6.48299132847751,1
-300,2.97299026905966,1
50,4.05099374580459,-1
-100,3.38399361562188,1
0,3.76699732291308,1
200,2.75699584233371,-1
-150,2.18999250328488,1
-100,3.14999232685659,1
-25,3.6319923872943,1
50,2.62499649822712,-1
200,1.63699999737582,-1
-150,1.97299282085442,1
-300,1.67399618124909,1
25,2.42799254786951,-1
0,2.61599994265998,-1
300,1.60199149072287,-1
-50,6.17199613428238,-1
100,2.84499768388196,-1
0,3.43799473797844,1
-200,1.45999563443183,1
150,1.69699568855867,-1
100,2.80899843788211,-1
