pertSize,reactionTime,initialResponse
-150,1.62299708557111,1
200,1.5639991880671,-1
0,2.42100184487936,1
-100,1.69199798655609,1
50,2.51399753892474,-1
-300,0.949996317627665,1
0,4.60099681115389,1
-25,3.00199729275482,-1
300,1.42700165176211,-1
150,1.90799675488233,-1
-200,0.745001373172272,1
-50,3.29300109302858,1
25,5.30399561452941,1
100,3.94699577939173,-1
150,2.67200252807379,-1
-200,0.908001854775648,1
0,2.73399501883978,-1
100,3.04899364268931,-1
-50,8.79600035357726,1
300,1.48099758565513,-1
0,4.66700325584679,1
25,6.25799906468455,-1
-300,0.992999447465991,1
-150,1.99500252545113,1
200,2.01099733984302,-1
50,3.75999837577547,-1
-25,7.99999420285167,1
-100,2.16899662351352,1
-150,1.90100093066576,1
