pertSize,reactionTime,initialResponse
100,3.86099927342002,1
25,6.20800549793785,-1
-50,5.47200871539098,-1
-200,5.7540007203861,-1
150,4.84200845015584,1
300,3.69900302839233,1
-25,5.50400161230937,-1
0,5.50700879406941,-1
-300,3.56800694418052,-1
50,5.75600592613773,1
-100,5.78400826692814,1
0,5.59100512552686,-1
200,3.89200853848888,1
-150,6.62100169837504,-1
-100,6.490005441432,-1
-25,7.04100388729421,1
50,5.6010055931838,-1
200,2.87000346577406,1
-150,5.42900805115642,-1
-300,3.11300755727279,-1
25,3.96400421893486,1
0,3.70200329828367,1
300,5.22000513100647,1
-50,7.88500347948138,-1
100,4.88499947190576,1
0,5.44100715053355,-1
-200,4.51500469518214,-1
150,4.18800383830239,1
100,3.95200305640901,1
