pertSize,reactionTime,initialResponse
-150,4.20000539052853,-1
200,2.65400446915737,1
0,4.94099939989974,-1
-100,3.94700369585189,1
50,3.79099928391224,1
-300,3.21100181389193,-1
0,4.54599791562941,-1
-25,5.97000015831145,1
300,2.32500447106577,1
150,3.66700644111552,1
-200,2.62700455058075,-1
-50,4.00100589203794,-1
25,3.81500291109114,1
100,3.98600363516744,1
150,3.90200096607441,1
-200,3.2740039347409,-1
0,4.32500625729881,-1
100,3.63599949073978,1
-50,4.61400184834201,1
300,2.80300140070904,1
0,5.4529994940749,-1
25,5.61899931276275,-1
-300,3.52100100601092,-1
-150,4.01100544631481,1
200,4.07700702465081,1
50,4.56800549852778,-1
-25,4.92900452041795,1
-100,5.53200013232708,-1
-150,3.82799788999546,1
