pertSize,reactionTime,initialResponse
100,3.2619930925357,1
25,4.44799667298503,-1
-50,4.01200114762469,1
-200,3.34999829351727,-1
150,4.01199890195858,-1
300,4.30099519431678,1
-25,4.4889927389595,-1
0,4.0490008955021,1
-300,4.29199313103891,-1
50,3.87899437439046,-1
-100,2.85099149715825,-1
0,3.87799632990209,1
200,4.04099604415387,1
-150,2.26099725806853,-1
-100,4.32499651050603,-1
-25,3.90099426818051,1
50,4.39399486541515,-1
200,3.51499440026237,1
-150,3.39699865555303,-1
-300,3.5599929219461,-1
25,3.9489940209387,1
0,4.48999439322506,-1
300,4.12299689447536,1
-50,3.91499208450114,-1
100,3.93099192559748,1
0,4.95299320399499,1
-200,5.01899243962544,-1
150,3.4870009885999,1
100,3.79199518000678,1
