pertSize,reactionTime,initialResponse
-150,3.72299613392534,1
200,2.6969953050575,1
0,4.36399413632898,-1
-100,3.69599743366416,1
50,3.28599430835311,-1
-300,2.30499631833663,-1
0,4.44099419164559,-1
-25,4.15299501943809,-1
300,2.54299547159462,1
150,3.25899969255988,-1
-200,3.18699596107035,-1
-50,3.91699637329293,1
25,4.83999745547771,1
100,4.35499497699493,-1
150,2.75999363446317,1
-200,2.05500316381222,-1
0,4.74300144708104,1
100,3.72999892794905,1
-50,5.28499336254754,-1
300,1.88399806141388,1
0,4.4980008282655,-1
25,3.81499825727951,1
-300,3.20199727284489,-1
-150,4.15299689459789,-1
200,2.90599581765855,1
50,5.11900055861042,1
-25,4.27899360776064,-1
-100,2.85800000953896,-1
-150,4.01100098168536,-1
