pertSize,reactionTime,initialResponse
-150,1.5159977492076,1
200,1.04300254619011,-1
0,2.91099800670054,1
-100,1.66699482881813,1
50,3.54399354445923,-1
-300,1.40699559438508,1
0,3.96799302339787,1
-25,4.39299907970417,-1
300,1.40599908685545,-1
150,1.33599844789569,-1
-200,1.35999910748069,1
-50,2.19799940967641,1
25,3.43200260889716,-1
100,4.54499509251036,-1
150,1.74999639260932,-1
-200,1.17500099336758,1
0,4.03699477553164,1
100,2.2729992845052,-1
-50,2.42799430632294,1
300,2.99399717688357,-1
0,4.12899472713616,1
25,3.42199904620793,-1
-300,1.50699744927988,1
-150,1.43099522936245,1
200,1.38799827230105,1
50,3.65800174904143,-1
-25,3.05800004350749,1
-100,1.56000232470251,1
-150,2.05899687350029,1
