pertSize,reactionTime,initialResponse
100,1.22499755299214,-1
25,5.72000006687449,-1
-50,3.00500024223584,1
-200,1.51300111556338,1
150,3.63400256705063,-1
300,1.14499813127622,-1
-25,1.94100285958848,1
0,4.46699923324195,1
-300,1.70100453269697,1
50,6.36700669479615,1
-100,2.71000462555821,1
0,4.52000415551447,1
200,1.49500584804628,-1
-150,1.44899915015412,1
-100,1.66099862122792,1
-25,4.6470028716285,-1
50,3.08900328946038,-1
200,1.58599846124707,-1
-150,1.64700568222906,1
-300,1.29900464522507,1
25,3.38799690949963,-1
0,4.70100188100332,1
300,1.53300288676837,-1
-50,2.60300598788308,1
100,1.7719982283088,-1
0,3.55200235116354,1
-200,1.37800204157975,1
150,1.31100550007977,-1
100,2.42299814486614,-1
