pertSize,reactionTime,initialResponse
100,4.91599996649893,-1
25,5.39400267660676,1
-50,3.90199517774454,1
-200,2.44299404894991,1
150,1.87899327194464,-1
300,1.01099694347067,-1
-25,3.64999355256441,1
0,5.47199885344162,1
-300,2.51100017106364,1
50,3.08499989652046,-1
-100,2.59899860584119,1
0,3.95799654853181,1
200,0.950999377724656,-1
-150,1.52499529933993,1
-100,2.56799294697703,1
-25,5.20900135230477,1
50,4.53199373221287,-1
200,1.41500177800481,-1
-150,1.63599975430407,1
-300,1.7210000445848,1
25,3.3329960825431,-1
0,3.77599366712093,1
300,1.90200230789196,-1
-50,3.57299419093033,1
100,4.54199642729509,-1
0,5.87499752700387,-1
-200,1.62099644374393,1
150,2.30299780201312,-1
100,2.28899302565696,-1
