pertSize,reactionTime,initialResponse
-150,0.869995210290654,1
200,0.782996949077642,-1
0,1.99799209845514,1
-100,0.804000791074941,1
50,2.5919964253917,-1
-300,0.703992387658218,1
0,1.7969977165485,1
-25,2.12099450505048,1
300,1.44699848914752,-1
150,0.927995340709458,-1
-200,0.730992942095327,1
-50,2.02199851906335,1
25,2.21299497259315,-1
100,1.57299374568538,-1
150,1.57299708366918,-1
-200,0.611999451757583,1
0,1.84199850798177,1
100,1.3359912796077,-1
-50,1.98799829948257,-1
300,1.88300110066484,-1
0,1.74500084925239,-1
25,2.49099358094099,-1
-300,0.5710005195142,1
-150,1.13099533391505,1
200,1.30899885619147,-1
50,2.86599835741799,1
-25,2.36099408424343,1
-100,1.2829989394013,-1
-150,0.735997960568056,1
