pertSize,reactionTime,initialResponse
-150,1.23599387181457,1
200,1.29599105202942,-1
0,1.92699954354612,1
-100,1.51099438106758,1
50,1.93799212753947,-1
-300,0.834999233600684,1
0,2.33699872851139,1
-25,1.94999191570969,1
300,0.7750000890519,-1
150,0.731991048451164,-1
-200,1.68599249362887,-1
-50,1.70099064374517,1
25,2.18399864471576,1
100,1.28699665606837,-1
150,1.6129914073972,-1
-200,1.13299553585239,1
0,2.73199436713185,-1
100,2.29999739957566,1
-50,2.15299754060106,-1
300,1.67999559819873,-1
0,2.3499963972572,-1
25,1.52099138475023,-1
-300,1.12000028550392,1
-150,1.14099321269896,1
200,1.25299442661344,-1
50,3.17099955439335,1
-25,1.73999900865601,-1
-100,1.56099317694316,-1
-150,1.20800002933538,1
