pertSize,reactionTime,initialResponse
100,4.67299789500248,-1
25,2.80400118112448,1
-50,5.39500180780306,1
-200,8.54500683891092,1
150,3.16000168275787,-1
300,1.15800475441938,-1
-25,5.80400343644578,1
0,6.06900614655024,-1
-300,3.01000556647341,1
50,4.16200517701509,1
-100,3.58700223112101,-1
0,2.86199795162247,1
200,2.53500546765281,-1
-150,2.70200538372592,1
-100,6.17500498377922,-1
-25,4.26700231539871,1
50,4.87900114738295,-1
200,0.845004207847524,-1
-150,4.50100211620156,1
-300,4.08300147866976,1
25,7.23200376832392,1
0,5.56200624787743,1
300,1.01700376236113,-1
-50,4.76500132452929,1
100,4.95500585245463,-1
0,7.48100326608983,1
-200,1.96100417446723,1
150,7.87000173806882,-1
100,5.7180004607435,-1
