pertSize,reactionTime,initialResponse
-150,1.97000003445282,1
200,1.16300150764437,-1
0,2.32400075936312,1
-100,3.63299573565018,-1
50,2.50999658096407,-1
-300,2.89100431073166,1
0,4.66400024008908,-1
-25,1.83699877071922,-1
300,0.798996233344951,-1
150,0.942000141745666,-1
-200,1.01700341523247,1
-50,3.68299700677744,1
25,3.48500403225626,-1
100,5.73199956357712,-1
150,0.994002283456211,-1
-200,1.92100231444783,1
0,2.31799636149663,-1
100,2.84599579263158,1
-50,2.28800019228947,-1
300,0.828999553326867,-1
0,3.01099809027073,1
25,2.58500511574675,-1
-300,4.67200213552132,-1
-150,2.44400407683861,1
200,1.00100375533657,-1
50,2.72499671757396,1
-25,5.65600125741912,-1
-100,1.80899843764928,1
-150,1.42099925351067,-1
