pertSize,reactionTime,initialResponse
-150,1.20000519919267,-1
200,2.5849998524136,-1
0,3.80299593734526,-1
-100,1.96400158369215,1
50,2.68600432741368,-1
-300,1.54399600862962,1
0,4.12799626600463,1
-25,3.1410037708265,1
300,1.01999834275193,-1
150,1.06100125884404,-1
-200,2.77999694502068,1
-50,5.3269961239057,1
25,2.54099908137141,-1
100,1.04900395405275,-1
150,2.179995888946,-1
-200,1.18700197886938,1
0,4.659001110791,-1
100,3.75799720131909,1
-50,2.58699963318941,-1
300,0.891005198238418,-1
0,3.07199950527865,1
25,5.08899778365594,-1
-300,1.22999985182105,1
-150,1.70700178753759,1
200,0.978000693081412,-1
50,3.9440035986845,1
-25,3.73800292682427,-1
-100,3.11899759196967,-1
-150,2.91400292086473,1
