pertSize,reactionTime,initialResponse
100,3.3380042188146,-1
25,6.07200099050533,-1
-50,1.83400364100817,1
-200,2.26300029003323,1
150,1.73800342547474,-1
300,0.823997754210723,-1
-25,5.36100404739409,1
0,4.87100500833913,-1
-300,1.07300589847,1
50,6.21099794971815,1
-100,6.4099977172591,1
0,5.39799879383645,-1
200,0.759002454156871,-1
-150,2.36000441229407,1
-100,2.42300146567868,1
-25,2.89800579595612,1
50,2.4570045283981,-1
200,0.982998159168346,-1
-150,1.44500111520028,1
-300,2.64200215041637,1
25,2.54200663065421,-1
0,4.97100579130347,1
300,0.610997904179385,-1
-50,2.4080014152496,1
100,1.2099983354783,-1
0,2.97099985563545,1
-200,1.08900399458071,1
150,2.04999712920107,-1
100,3.3250029598421,-1
