pertSize,reactionTime,initialResponse
100,3.8440025860109,-1
25,6.92000634658325,1
-50,4.78400250649429,-1
-200,1.42999969792436,1
150,7.23000226998556,-1
300,0.27700399125024,-1
-25,7.52000397253141,-1
0,6.44300040436065,1
-300,2.86500293994322,1
50,4.71000165629812,-1
-100,4.13100635659794,1
0,7.28899911844928,1
200,5.07900532543863,-1
-150,2.44400379860599,1
-100,3.53000144696125,1
-25,7.62100128948805,1
50,7.6980040234339,1
200,3.0220068421404,-1
-150,1.67399753594509,1
-300,2.92300689852709,1
25,5.00100413763721,-1
0,7.34200365781726,1
300,2.72300426626316,-1
-50,2.30699811148952,1
100,5.02200626874401,-1
0,7.00900477838877,-1
-200,1.20499998450396,1
150,1.11800491464237,-1
100,2.47900348591793,-1
