pertSize,reactionTime,initialResponse
-150,1.83099855160981,1
200,1.99699620485626,-1
0,6.34199815320608,1
-100,1.83299566209462,1
50,2.50300395667728,-1
-300,2.33899923849094,1
0,7.98100303972024,1
-25,7.63999839866301,1
300,0.768000541087531,-1
150,2.52100308227818,-1
-200,1.34499591695931,1
-50,3.51500200200098,1
25,7.64799487387791,-1
100,2.43199876546714,-1
150,3.0359988083801,-1
-200,1.25799895989621,1
0,3.76200000775134,1
100,4.92999616205634,1
-50,4.19999719798216,1
300,1.08499975597806,-1
0,4.17300380385132,1
25,4.8429995250699,-1
-300,2.6860027011644,1
-150,3.4319974062455,1
200,3.23800252771616,-1
50,3.46300232815702,-1
-25,8.50999864506593,-1
-100,2.38100216173916,1
-150,2.49299657809752,1
