pertSize,reactionTime,initialResponse
100,4.35799667704123,1
25,7.04699945652828,-1
-50,2.34499454212346,1
-200,1.20900388086011,1
150,3.99799795734725,-1
300,2.49200342428958,-1
-25,6.88800323808391,1
0,6.05799698030751,-1
-300,1.12599466228858,1
50,7.66900088119291,1
-100,2.44800253940048,1
0,4.5410012095017,1
200,3.3549996651418,-1
-150,3.81499946558324,1
-100,3.61600024712243,1
-25,6.33099483799742,-1
50,3.55800294828805,-1
200,2.35099970734154,1
-150,1.98699642014253,1
-300,1.10799642730126,1
25,4.57100034833275,1
0,4.27199557268614,1
300,4.98099538504903,-1
-50,4.24100161444949,-1
100,2.7869949572123,-1
0,3.48699579060485,1
-200,1.33999617898371,1
150,3.15200074612949,-1
100,4.0149963860531,-1
