pertSize,reactionTime,initialResponse
-150,1.15499149334937,1
200,1.64999310529674,-1
0,5.24299912727292,1
-100,3.94399095845438,1
50,2.76199748706858,-1
-300,2.00099017179309,1
0,5.85199801158888,-1
-25,7.98999848341919,-1
300,2.7929906026111,-1
150,3.0109949847465,-1
-200,1.89199861633824,1
-50,5.73899782323861,1
25,4.99299873793643,-1
100,3.80099370860989,-1
150,3.71399763524823,-1
-200,2.01599228215491,1
0,6.65799371123285,-1
100,3.04399460208515,-1
-50,6.23799313414202,1
300,1.67999118542502,-1
0,6.84099986267393,-1
25,7.95999892664258,1
-300,1.8649926267899,1
-150,4.0809945050496,1
200,2.7679999201282,-1
50,5.46299066162464,1
-25,5.16099454271898,-1
-100,4.03799726331636,1
-150,4.27699344003486,1
