pertSize,reactionTime,initialResponse
100,2.87600762319198,-1
25,2.31100106966187,1
-50,3.09200441884605,-1
-200,3.3850019803067,1
150,3.2780088438958,-1
300,2.55600703394157,-1
-25,3.72200067734229,1
0,6.2520020083175,-1
-300,0.883007001517399,1
50,1.96400294065097,-1
-100,1.84600200175919,1
0,3.24300771117123,1
200,1.89800852072221,-1
-150,3.7230088635697,1
-100,3.01400268566795,1
-25,5.47100809025869,1
50,4.32199998521537,1
200,1.96400437855482,-1
-150,2.06800960301916,1
-300,1.26800554776128,1
25,5.66799984431418,-1
0,NaN,NaN
300,2.43200674104446,-1
-50,3.3120083593094,1
100,1.93100634121947,-1
0,4.80900892376667,-1
-200,3.46100305771688,1
150,1.90300509643566,-1
100,2.33900741827529,1
