pertSize,reactionTime,initialResponse
-150,2.02399860345758,1
200,2.18000011730328,-1
0,7.73900263750693,1
-100,2.27000338399375,1
50,3.68299796783685,-1
-300,0.860996607778361,1
0,5.96999811744172,-1
-25,3.21999973010679,1
300,2.66499880313495,-1
150,2.94099698197533,-1
-200,1.80000107538217,1
-50,6.71099708604743,1
25,4.33999927616242,1
100,4.28199834989937,-1
150,4.48300169980212,-1
-200,1.8190026768425,1
0,7.63599764335231,-1
100,2.45400182926096,-1
-50,4.93400406002911,1
300,2.52799783587398,-1
0,5.56300037288747,1
25,5.86999922800169,1
-300,4.1210028778296,1
-150,1.80699854015984,1
200,2.40900317036721,-1
50,4.94799877035257,-1
-25,5.76100154983578,1
-100,3.41700152897829,1
-150,4.34299895238655,1
