pertSize,reactionTime,initialResponse
-150,3.85900353205216,1
200,1.95100512576028,-1
0,4.4730012443033,-1
-100,2.64100602376129,1
50,6.38400524746976,-1
-300,1.73900056850835,1
0,5.99100205993454,1
-25,5.24199839782523,-1
300,1.68499876236456,-1
150,2.53900642132794,-1
-200,2.03299920904101,1
-50,4.04100652253692,-1
25,4.72599691640789,-1
100,4.55400378560444,-1
150,6.15200538706267,-1
-200,1.90600390505278,1
0,3.99000458776572,1
100,3.48100185977819,1
-50,6.33700549840432,1
300,2.37100072765315,-1
0,4.86400591218262,1
25,7.76300132226606,-1
-300,2.41000558244559,1
-150,2.30700539338432,1
200,2.87199892604258,-1
50,5.278997768517,1
-25,3.50100657116855,-1
-100,3.48300285088771,1
-150,2.524005189538,1
