pertSize,reactionTime,initialResponse
-150,2.02499654876738,1
200,1.41700311100431,-1
0,4.12099394917459,1
-100,4.39099864875607,1
50,4.59099874913227,-1
-300,1.72299650537752,1
0,5.82900210547086,-1
-25,5.46199716865522,-1
300,2.57099675464269,-1
150,3.56999681996967,1
-200,2.50100058960379,1
-50,5.07300235783623,-1
25,4.72500207137637,1
100,5.57199800562375,-1
150,4.67600167226192,1
-200,2.5919974957651,-1
0,6.46000069570437,-1
100,6.39699518775888,-1
-50,3.93199652290059,1
300,2.23199707805907,-1
0,5.59999760031496,-1
25,6.2810022256308,1
-300,2.0099983721957,1
-150,3.8529949980948,-1
200,2.13000052177813,-1
50,4.25699929487746,-1
-25,4.20199778556707,-1
-100,3.08599480389967,1
-150,2.97099761557183,1
