pertSize,reactionTime,initialResponse
100,3.50099940586369,-1
25,2.81900101149222,1
-50,4.41599394429068,1
-200,1.65000095081632,-1
150,1.36400285005948,-1
300,1.63000112557347,-1
-25,4.5309968173533,1
0,3.42400142443512,1
-300,2.36300266635226,1
50,4.42299967348663,1
-100,3.49799556076323,1
0,3.34700135076127,1
200,1.66199345171481,-1
-150,2.13200074696215,1
-100,3.54999532449438,1
-25,6.21700051533844,1
50,3.76999758553575,1
200,4.95300262570527,-1
-150,4.88300011777756,1
-300,3.06700208711845,1
25,6.38099969553878,1
0,5.43900103140186,-1
300,1.28099672174721,-1
-50,3.56399963784497,1
100,3.16999567508901,1
0,4.97900159263372,-1
-200,4.71800044072006,-1
150,3.12299620675913,-1
100,5.88099901426176,-1
