pertSize,reactionTime,initialResponse
-150,2.18100694203167,1
200,2.42500251746242,-1
0,5.21600586736167,-1
-100,2.84099934816186,1
50,4.56100449764926,1
-300,0.520001428361866,1
0,5.44900518190843,-1
-25,6.01600070691347,1
300,1.12300112890807,-1
150,4.25300400507695,-1
-200,1.27000478518312,1
-50,3.93399849724665,1
25,3.92200045537902,-1
100,7.82100685859041,-1
150,6.05000329529867,1
-200,1.91500357925543,1
0,6.81600647926098,1
100,6.46100355088856,1
-50,4.4220035244216,-1
300,1.68199999404169,-1
0,7.10200618350791,1
25,5.82300103294983,-1
-300,3.76900179695804,1
-150,6.13400107884081,1
200,2.48799805092858,-1
50,6.59300430977601,-1
-25,4.8279985936897,1
-100,6.46900299406116,1
-150,2.63400069915951,1
