pertSize,reactionTime,initialResponse
100,4.66100184738752,1
25,6.82299925959524,-1
-50,4.94300592696527,1
-200,4.83600263977132,1
150,3.31700530147646,1
300,3.20099661827408,-1
-25,NaN,NaN
0,4.89000614011456,1
-300,2.31400361955457,1
50,4.75300659382629,-1
-100,4.61899668777187,-1
0,6.88100179803587,-1
200,3.30300373864156,-1
-150,1.98800079131615,1
-100,3.13500327992369,1
-25,5.85000078952726,1
50,5.465004052523,-1
200,2.53600247872237,-1
-150,3.23299659443001,1
-300,1.91900029468525,1
25,5.12900401317893,1
0,6.36999752974953,1
300,1.72800518870645,-1
-50,6.48099889588775,1
100,4.26500049102469,-1
0,7.42100357043819,1
-200,2.32600249278767,1
150,3.14200192320277,1
100,4.19199880350061,1
