pertSize,reactionTime,initialResponse
-150,1.98399897277704,1
200,2.18499486005749,-1
0,4.14300242793979,-1
-100,3.97099319744302,1
50,2.0160013301429,-1
-300,2.40399932956643,1
0,4.62700149095326,1
-25,4.15599815261521,-1
300,1.59999697125022,-1
150,1.75599691534444,-1
-200,2.42599739623256,1
-50,6.94299522471556,1
25,4.37300051367492,-1
100,3.0069975495353,-1
150,1.52300249648397,-1
-200,1.2739937670267,1
0,7.51799508118711,-1
100,3.14900005197705,-1
-50,3.49399934435496,1
300,1.15299641454476,-1
0,2.94099557447771,-1
25,2.33299804628041,-1
-300,1.82099530709093,1
-150,2.43099595546664,1
200,1.96299744617863,-1
50,2.26500134897651,-1
-25,3.56399563288869,1
-100,2.47200134229934,1
-150,2.49499913430191,1
