pertSize,reactionTime,initialResponse
100,4.32800704717374,-1
25,4.0299997094844,-1
-50,3.99700368237245,1
-200,2.24500300347427,1
150,1.86700640452182,-1
300,1.14500527500786,-1
-25,3.1840054910208,1
0,3.48000413728005,1
-300,2.66200723278598,1
50,2.75599799036718,-1
-100,2.28400154137489,1
0,2.46500014138292,1
200,0.890006288769655,-1
-150,1.64900277590641,1
-100,2.47599735343101,1
-25,3.1810052906294,-1
50,4.13999810290261,-1
200,2.04200586628576,-1
-150,2.49700128054246,1
-300,2.82800619948102,1
25,2.57800042521558,-1
0,4.13600335955562,-1
300,2.6980059007401,-1
-50,2.83500428139814,-1
100,3.02500529348617,-1
0,3.03000569379219,-1
-200,2.452002412203,1
150,1.93700217759761,-1
100,2.34600130808394,-1
