pertSize,reactionTime,initialResponse
-150,3.47000119495351,1
200,1.62000234508741,-1
0,3.57300264167861,1
-100,2.28799470901868,1
50,2.3149944456818,-1
-300,1.717996011379,1
0,4.10300067663047,1
-25,3.02200115191954,-1
300,1.06099875259679,-1
150,1.94499811363494,-1
-200,1.53199639546801,1
-50,2.68499438369327,1
25,5.34199779736809,-1
100,2.4519936790457,-1
150,1.41099446547014,-1
-200,1.5110015995524,1
0,5.44899856746633,-1
100,2.26199590325268,-1
-50,2.82099618792563,1
300,0.955996073840652,-1
0,4.24699786520068,-1
25,5.47199663340871,-1
-300,1.27299974501511,-1
-150,1.74999592662061,1
200,1.95899921763339,-1
50,4.96899450015917,-1
-25,4.17199422002159,1
-100,2.40200207591261,1
-150,2.61799915242591,1
