pertSize,reactionTime,initialResponse
100,2.85199822294817,-1
25,3.31999963379349,-1
-50,3.12400697672274,-1
-200,0.76300011134299,1
150,1.43800541078963,-1
300,1.4619986035832,-1
-25,3.50000689327135,1
0,3.23900112533011,1
-300,0.730000821349677,1
50,3.05600663518999,-1
-100,1.84600614130613,1
0,2.84099978470476,-1
200,1.54200689637219,-1
-150,2.06300654685765,1
-100,2.25200179993408,1
-25,3.50700186037284,1
50,2.38300456345314,-1
200,1.56400236106128,-1
-150,2.14900523162214,1
-300,0.823008055202081,1
25,2.64200239657657,-1
0,2.64400767361803,-1
300,5.41000299752341,-1
-50,5.15799956177943,-1
100,3.05700055146008,-1
0,2.9780037626042,-1
-200,0.895000359771075,1
150,1.72500157367904,-1
100,2.83100102233584,-1
