pertSize,reactionTime,initialResponse
-150,0.866000957379583,1
200,1.5410014957306,-1
0,2.59399448669865,-1
-100,1.18299580991152,1
50,2.59300094819628,-1
-300,0.702995294457651,1
0,4.94499898493814,-1
-25,6.15100203562179,-1
300,1.69399956203415,-1
150,1.57299468756537,-1
-200,0.901995473992429,1
-50,2.21099472571223,1
25,2.66599829983898,-1
100,2.72900168967317,-1
150,1.78599378014042,-1
-200,1.96199969136796,1
0,2.85100060535478,1
100,2.79299440432806,-1
-50,2.04899930572719,1
300,2.55899638784467,-1
0,3.61599391496566,-1
25,3.42899758792191,1
-300,0.967998749256367,1
-150,1.93700119793357,1
200,1.73100222123321,-1
50,3.26999872100714,-1
-25,2.85200108350546,1
-100,2.03899961413117,1
-150,1.67900135290984,1
