pertSize,reactionTime,initialResponse
-150,1.53400380253879,1
200,0.392005085108394,-1
0,4.05999758624966,1
-100,1.47900364744419,1
50,4.57200258314697,-1
-300,0.661005025503982,1
0,7.42100073063193,1
-25,2.26099947500188,1
300,0.427000913143274,-1
150,2.30300524341874,-1
-200,1.34300273477857,1
-50,4.67100068378204,1
25,5.65099629569158,-1
100,1.37800302612595,-1
150,4.75100335848401,-1
-200,0.641999135732476,1
0,4.75999871193926,-1
100,3.06899952220556,-1
-50,5.9100033864961,1
300,0.926001224041102,-1
0,3.16200173437392,1
25,7.75000041150633,1
-300,0.589003436922212,1
-150,1.02200404465111,1
200,0.322998569608899,-1
50,6.86399806034751,-1
-25,3.9220034011596,1
-100,1.5250045169596,1
-150,0.753000992895977,1
