pertSize,reactionTime,initialResponse
100,2.59899860346195,1
25,8.17399816358375,-1
-50,2.84200086665078,1
-200,2.52299673712696,1
150,2.66099192082766,1
300,2.27699793016654,-1
-25,2.75000068509689,1
0,2.77199367046705,1
-300,1.86799377083662,1
50,2.99399197280582,-1
-100,2.51299298489175,1
0,3.85099645602895,1
200,2.46899404621217,-1
-150,1.61399272680137,1
-100,1.6769938194775,1
-25,2.38299198079039,1
50,4.51599320173409,-1
200,2.27499701833585,-1
-150,1.52099981880019,1
-300,1.63299420011026,1
25,6.15099580228707,-1
0,4.04599951588898,1
300,1.14799456643959,-1
-50,2.59500053584634,1
100,2.33099797606701,-1
0,3.62899823832413,1
-200,1.20299249279924,1
150,1.2889920731759,1
100,2.38799487435608,-1
