pertSize,reactionTime,initialResponse
-150,1.17299253821693,1
200,1.76199461198121,-1
0,2.21799792051752,1
-100,1.33599807203427,1
50,2.3329986629542,-1
-300,0.890991082073015,1
0,3.04999984407914,1
-25,2.59899426603806,1
300,0.998991232518165,-1
150,1.7039978935718,-1
-200,1.28599631416728,1
-50,2.451995797157,1
25,2.73899455905485,1
100,2.25099628102907,-1
150,1.12499271631532,-1
-200,1.20799318528589,1
0,3.55999486172368,1
100,3.75399276376265,-1
-50,3.8309959868202,1
300,2.61099983847089,-1
0,3.64399190092081,-1
25,3.49899611068395,-1
-300,1.56899955165864,1
-150,1.74599580264476,1
200,2.1829934215566,-1
50,3.64999541544967,-1
-25,2.80999380243156,1
-100,2.17799530506454,1
-150,1.20899567592278,1
