pertSize,reactionTime,initialResponse
100,2.56699391805887,-1
25,3.7220002918184,-1
-50,2.52000291991135,1
-200,1.1480031583269,1
150,1.91499666225718,-1
300,1.1429990527613,-1
-25,2.38599732339208,1
0,2.50099663328729,-1
-300,0.577001649617159,1
50,2.60199671208829,-1
-100,2.40099774729606,1
0,3.61199949872389,-1
200,1.05399997960922,-1
-150,1.24799934065231,1
-100,1.30200011026318,1
-25,3.46499689316261,1
50,3.74100096976326,-1
200,1.64299820184533,-1
-150,1.29199765538942,1
-300,0.922997207038861,1
25,2.80999981760397,1
0,2.84099754654744,1
300,1.15099876606109,-1
-50,2.66799519085907,1
100,2.65199862694135,-1
0,3.52700205182919,-1
-200,1.44000022995169,1
150,1.15999508427922,-1
100,2.56800229966029,-1
