pertSize,reactionTime,initialResponse
-150,1.44199909400777,1
200,1.32000206196244,-1
0,2.64299485671654,1
-100,1.73399634742964,1
50,2.40099515485781,-1
-300,1.07799954820075,1
0,2.88299472069775,1
-25,3.19300305032812,1
300,1.13800088226708,-1
150,3.45000072336552,-1
-200,1.62999909770588,1
-50,3.61499677479151,1
25,4.23699800133909,1
100,2.51199342751352,-1
150,1.74999495888187,-1
-200,1.14900235855748,1
0,3.61699354922894,-1
100,2.11100174010062,-1
-50,3.11299635267642,1
300,1.22900139213016,-1
0,3.52199571037636,-1
25,3.89200315142079,-1
-300,1.39999654603162,1
-150,2.31099603462644,1
200,1.06499742722372,-1
50,3.6819978681815,1
-25,3.0760002888419,1
-100,1.35299423146353,1
-150,1.42199524915486,1
