pertSize,reactionTime,initialResponse
100,2.25500787126657,-1
25,4.82900097298261,-1
-50,2.65900636494189,1
-200,1.98400477433461,1
150,1.15300254249451,-1
300,0.883004968047317,-1
-25,2.41900632631587,1
0,3.54800492704089,-1
-300,0.945001178028178,1
50,2.53000669121684,-1
-100,3.10900694787415,1
0,3.71000794315478,1
200,1.06500109529588,-1
-150,1.09200776195212,1
-100,2.3890046478482,1
-25,2.36800092828344,1
50,2.69800129986106,-1
200,1.01700684738171,-1
-150,1.17100219785789,1
-300,1.31000226879405,1
25,2.39700647223071,-1
0,2.92899883460632,1
300,1.02099971353891,-1
-50,2.29299908650137,1
100,2.43400221633783,-1
0,3.70200688791374,-1
-200,2.07100466870907,1
150,1.97200227010035,-1
100,2.40199979090539,-1
