pertSize,reactionTime,initialResponse
-150,2.15299819350184,-1
200,1.49800348102872,-1
0,2.99199453854817,-1
-100,1.32299532496836,1
50,2.66899934899993,1
-300,0.801002858643187,1
0,3.23999624204589,1
-25,2.46299743282725,1
300,0.403997624278418,-1
150,2.62199566364143,-1
-200,1.80200209415489,1
-50,1.45700078034861,1
25,2.68200239229191,-1
100,0.470000985267689,-1
150,0.727996029498172,-1
-200,1.26099673533463,1
0,2.47699541592738,1
100,2.1439948120169,-1
-50,2.44099649334385,1
300,NaN,NaN
