pertSize,reactionTime,initialResponse
100,3.1649981248338,-1
25,1.89000165199832,-1
-50,1.80400281334005,-1
-200,1.34099753451301,1
150,0.941000074984913,-1
300,0.639007202742505,-1
-25,2.3410070718528,-1
0,1.74800337469787,-1
-300,0.365006814958178,1
50,2.5900058648549,1
-100,1.5870011172301,1
0,2.24900221550342,-1
200,0.914001287819701,-1
-150,2.55500216674409,1
-100,2.55199863147573,1
-25,1.63999870240514,1
50,3.97100452184532,-1
200,2.36799983799574,-1
-150,2.72799843800021,1
-300,1.29500131904933,1
25,2.27800049018697,1
0,4.2300016010995,1
300,0.920006484266196,-1
-50,1.95000137293391,-1
100,2.7840017038543,-1
0,3.46199727439671,1
-200,0.914002515673928,1
150,1.74999951648351,-1
100,1.4659996679984,1
