pertSize,reactionTime,initialResponse
100,1.78100365817227,-1
25,2.43100847267488,-1
-50,2.10000521981419,-1
-200,0.848008094544639,1
150,1.75100043237035,1
300,1.52100430571591,-1
-25,2.59900902211666,-1
0,2.35400377833139,-1
-300,0.747000790353923,1
50,2.76500415074406,-1
-100,1.61899985300988,1
0,2.32900732207054,1
200,1.13900410354108,-1
-150,1.4440084043672,1
-100,3.68200532531046,1
-25,4.15700253497926,-1
50,3.19700576292962,-1
200,2.48100361799879,-1
-150,1.43300447940419,1
-300,1.37100034915784,1
25,2.47100525617134,1
0,4.63900513792032,1
300,0.96400711285969,-1
-50,1.46800941645779,-1
100,1.9470044726113,-1
0,3.86000472294836,-1
-200,1.29500283729431,1
150,2.00600260829378,-1
100,1.78100263857777,-1
