pertSize,reactionTime,initialResponse
-150,2.6430046224632,1
200,2.27000427783059,-1
0,7.5770016388924,1
-100,3.85000063693587,1
50,4.42899893141293,-1
-300,4.04399638915493,-1
0,6.81599657154584,-1
-25,6.9130013244212,1
300,4.57800409126503,-1
150,4.45799741161318,-1
-200,3.58899984347954,1
-50,4.86899967897625,1
25,5.61999913954787,-1
100,4.43299919999117,-1
150,3.77300062203722,-1
-200,2.74200166845549,1
0,5.72699869382632,-1
100,3.2409981361634,-1
-50,4.86099591696257,1
300,3.50099852753192,-1
0,7.75400141704449,1
25,4.66099523914454,-1
-300,2.76999483144755,1
-150,2.61100360465207,1
200,2.42100455856416,-1
50,4.53199984670209,-1
-25,4.96500220990856,1
-100,3.76199694931711,1
-150,2.63600387597398,1
