pertSize,reactionTime,initialResponse
100,4.34700327837345,-1
25,4.65100270950643,-1
-50,3.82499825132254,1
-200,2.63600392008084,1
150,2.29600415849563,-1
300,2.42700070381397,-1
-25,6.96300569355662,-1
0,6.2310076706417,1
-300,2.68200591254572,1
50,3.56500475502253,-1
-100,3.86000376498851,1
0,7.18299880016275,-1
200,2.22100209117343,-1
-150,2.57399943256314,1
-100,5.04800738167978,1
-25,7.56100445401535,-1
50,5.93200015211187,-1
200,4.30300626587996,1
-150,2.64000805652176,1
-300,2.62900315332809,1
25,4.4910010784879,-1
0,7.0400063394336,-1
300,2.4610075589444,-1
-50,6.12000404822902,1
100,3.45600235390884,-1
0,7.19300466036657,1
-200,2.58000605297275,1
150,2.45100270200055,-1
100,3.34300063836417,-1
