pertSize,reactionTime,initialResponse
100,6.23899716830056,-1
25,8.58800006973615,1
-50,8.08200450587174,1
-200,4.50799899160484,1
150,5.12000481736322,-1
300,4.66800046360004,-1
-25,6.3680021351538,1
0,8.12200054668938,1
-300,3.82199577664869,1
50,7.06299662899983,-1
-100,4.57100548422022,1
0,6.64700522791827,-1
200,3.93900281810784,-1
-150,4.88799694085174,1
-100,7.41700420462439,1
-25,6.341001120687,1
50,7.87599855673034,1
200,4.29099862837757,1
-150,4.57100508832809,1
-300,4.23700252854178,1
25,6.36300133740588,-1
0,8.17000246095267,1
300,3.78899707352684,-1
-50,5.19599680530519,1
100,6.20000176560279,-1
0,7.12499718760955,1
-200,4.08299840783729,1
150,3.71900408851798,-1
100,4.79199848806456,-1
