pertSize,reactionTime,initialResponse
100,4.8519937344754,-1
25,5.35799327635323,1
-50,4.08899378740898,1
-200,2.65900004553987,1
150,2.3699990267778,-1
300,1.99799069607252,-1
-25,7.31399606144259,-1
0,6.41499084293901,1
-300,1.58999077021872,1
50,6.15199548316014,-1
-100,2.99599422192114,1
0,6.5009919235672,1
200,2.20499110662786,-1
-150,2.38399789523828,1
-100,4.27699834883242,1
-25,4.18499209666334,1
50,5.80199312209879,-1
200,2.4259921839257,-1
-150,2.643997524734,1
-300,1.76499939107453,1
25,3.0869926133164,1
0,3.47399369549385,-1
300,1.92799433827167,-1
-50,4.22099246036669,1
100,1.03799881589657,-1
0,3.21899420213595,1
-200,1.87899853241106,1
150,2.4669940742242,-1
100,3.49599936878803,-1
