pertSize,reactionTime,initialResponse
100,2.36999691319215,-1
25,3.17099589443387,1
-50,2.06199670469505,1
-200,1.04099497533025,1
150,1.15899907433777,-1
300,1.04999218654848,-1
-25,4.25199682939274,1
0,6.12999187648529,-1
-300,1.64999326348334,1
50,5.04499201488215,-1
-100,1.67999723934918,1
0,4.12399661374366,1
200,1.67999938619323,-1
-150,1.60299948656757,1
-100,4.29999519658304,1
-25,4.3339937342389,1
50,1.06399762583169,-1
200,1.37999706816481,-1
-150,1.71399315237795,1
-300,2.27999786948931,1
25,5.41399335455935,1
0,5.75999054253043,1
300,2.2499927725803,-1
-50,3.98499771535717,-1
100,3.95599743592902,-1
0,5.3450004060287,-1
-200,1.30399659955583,1
150,1.30099750793306,-1
100,2.37599319410219,-1
