pertSize,reactionTime,initialResponse
100,3.65199956846482,-1
25,8.72399087131635,1
-50,7.37999958992441,-1
-200,5.55999386334588,1
150,2.74599411440431,-1
300,2.02799154341483,-1
-25,8.64699075806857,-1
0,8.86199816692533,-1
-300,2.93899164915638,1
50,6.69999902856944,1
-100,8.50699255919608,-1
0,9.02699416279938,-1
200,6.50999180138751,-1
-150,8.52199247575481,1
-100,8.21299037433346,-1
-25,8.07999665773241,-1
50,7.13699097812787,1
200,3.49999901974661,-1
-150,4.80099470102869,1
-300,3.41199662554573,1
25,8.67199451852503,-1
0,6.99099777174706,1
300,2.14299766469048,-1
-50,7.34399478400155,1
100,5.03499572813598,-1
0,6.54199293923739,1
-200,4.90899318540323,1
150,5.60499631107086,-1
100,4.72299098253279,-1
