pertSize,reactionTime,initialResponse
-150,2.44800026011217,1
200,2.00800898217858,-1
0,5.88000919961632,-1
-100,4.79000525581796,1
50,4.295007244109,-1
-300,0.981004528046469,1
0,4.0060083684948,1
-25,1.07000309038267,-1
300,1.18400253832078,-1
150,4.41400978946331,-1
-200,1.81200317287585,1
-50,4.15900437068922,1
25,3.30900852858758,-1
100,2.98400246632082,-1
150,2.63700589680957,-1
-200,3.86000797760789,1
0,1.38100482917071,-1
100,3.37700666749151,-1
-50,2.50200988983852,1
300,1.54900604903378,-1
0,4.73300231337635,-1
25,2.30200836336735,-1
-300,1.06300275027752,1
-150,1.49100515270402,1
200,0.892005085588607,-1
50,3.5130049154759,-1
-25,2.97100072848843,1
-100,3.00200658857648,1
-150,2.46700057816633,1
