pertSize,reactionTime,initialResponse
-150,4.02699988591485,1
200,2.96999996947852,-1
0,5.72499920022528,1
-100,4.03399823963264,1
50,5.24999509262852,-1
-300,1.63100064647006,1
0,4.93499703764974,-1
-25,6.07299806868832,-1
300,2.12199450469052,-1
150,2.27699953925185,-1
-200,1.57300045883312,1
-50,4.10399836158467,1
25,3.67799656426359,-1
100,3.41099438571837,-1
150,3.82599829554238,-1
-200,1.85099220382835,1
0,6.58299366795836,1
100,3.69099260926305,-1
-50,5.41399529623595,1
300,1.1950007862979,-1
0,4.15199852156366,1
25,4.78099555325025,-1
-300,2.32599302219751,1
-150,2.90099960898806,1
200,1.08599093770317,-1
50,6.09199646425259,-1
-25,5.53299383651756,1
-100,2.85899760758912,1
-150,2.56799493848666,1
