pertSize,reactionTime,initialResponse
100,2.51099964201421,-1
25,3.0110035336038,1
-50,3.10300349521276,-1
-200,3.2739994693984,1
150,2.13400465881568,-1
300,1.7800024501048,-1
-25,3.22500700533419,1
0,3.76100113296707,1
-300,2.92500381851278,1
50,3.67000207232923,-1
-100,4.04100511038268,1
0,5.18700860464742,1
200,2.97400676595862,-1
-150,3.71100319636025,1
-100,2.96100440466398,1
-25,6.76800231933157,1
50,4.17700684022566,-1
200,2.24900220823474,-1
-150,2.83900877189444,1
-300,2.27300662136258,1
25,4.71100925016071,-1
0,4.47900590622157,1
300,2.73200587344036,-1
-50,2.85600723171228,1
100,3.01200617790164,-1
0,3.43800740933511,1
-200,2.37000779771915,1
150,2.96400369131152,-1
100,5.0090067987403,-1
