pertSize,reactionTime,initialResponse
-150,1.47799979758565,1
200,1.64599938356696,-1
0,2.15500464236538,-1
-100,2.33099957168452,1
50,2.25599633633828,-1
-300,1.08099711716204,1
0,2.07199595892598,-1
-25,2.70200184702844,-1
300,1.8159973593938,1
150,2.39100059295015,-1
-200,2.13800123572582,1
-50,3.36899543273466,1
25,3.46700109028461,-1
100,2.70499598526658,-1
150,1.70399641430413,-1
-200,1.15000455260451,1
0,2.82000478541886,1
100,2.02100295793934,-1
-50,2.27499569451902,1
300,2.38600069964014,-1
0,3.81199751126405,-1
25,6.53800213170325,1
-300,2.08999542260426,1
-150,3.78000368284847,1
200,1.85600490236538,-1
50,4.14999702227215,-1
-25,5.1410013707864,-1
-100,3.29599609899742,1
-150,2.29100112723972,1
