pertSize,reactionTime,initialResponse
100,1.74500566029747,-1
25,3.14199977600219,1
-50,3.3600002744206,1
-200,0.940003437877749,1
150,1.09800279820047,-1
300,0.941007658242597,-1
-25,2.0590053107735,1
0,2.67800219035416,1
-300,0.942003391624894,1
50,4.38500150108302,-1
-100,1.54200035404938,1
0,3.23800068497803,1
200,1.80200760531443,-1
-150,0.821008564111253,1
-100,0.658006250974722,1
-25,1.93900259375368,-1
50,2.91099934649537,-1
200,0.717001090168196,-1
-150,0.609000058051606,1
-300,0.479007756948704,1
25,3.59300262320176,1
0,2.08600747204036,1
300,0.651002261874964,-1
-50,2.35000649333233,1
100,2.97400812280102,-1
0,2.10800416564598,1
-200,0.671003872157598,1
150,0.953000035522564,-1
100,4.31100330972549,-1
