pertSize,reactionTime,initialResponse
100,2.22799857402424,-1
25,3.25199082565814,1
-50,2.7859937992107,1
-200,0.90299417496135,-1
150,1.93799119818141,-1
300,3.34299062300124,-1
-25,2.32499779140926,1
0,2.49099061417655,1
-300,1.26599673211604,1
50,2.9709974722864,-1
-100,1.96299254524638,1
0,3.33799950623506,1
200,1.25799367309082,-1
-150,1.31099165428168,1
-100,1.71299095714494,1
-25,2.60699882984773,1
50,3.94899637937488,-1
200,2.05999936413718,-1
-150,1.20199840700661,1
-300,1.03599938333355,1
25,2.2039909131563,1
0,2.5039978916684,1
300,1.22299933541217,-1
-50,1.32999062836461,1
100,3.10799600840255,-1
0,2.12999321663665,1
-200,1.35499770737079,1
150,1.04599207043793,-1
100,4.16099632573605,-1
